,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
378,"Oman Adventure Tour ""Wadi Shab & Bimmah Sinkhole """,,1–8 hours,$192.33,per adult,Free cancellation,By Majan Views - Oman Adventure Tour,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g3181692-d18852371-Reviews-Majan_Views_Oman_Adventure_Tour-Seeb_Muscat_Governorate.html
379,Explore the beauty of Oman,Bus Tours,3+ days,"$1,500.00",per group,Free cancellation,By Oman Treasure tours,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d19643766-Reviews-Oman_Treasure_tours-Muscat_Muscat_Governorate.html
380,7-Day Private Cultural Tour of Oman,Multi-day Tours,3+ days,"$2,097.56",per adult,Free cancellation,By Khimji's House of Travel,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d12819738-Reviews-Khimji_s_House_of_Travel-Muscat_Muscat_Governorate.html
381,Full Day Private Guided Tour to Balcony Walk and Hidden Lake,Full-day Tours,8–10 hours,$69.00,per group,Free cancellation,By WikiTours Adventures,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d23825886-Reviews-WikiTours_Adventures-Muscat_Muscat_Governorate.html
382,Ravishing Ravines Wadi Sahtan Full Day 4wd Vehicle,Adventure Tours,6–8 minutes,$380.00,per group,,By BAHWAN TOURISM LLC,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d18845610-Reviews-BAHWAN_TOURISM_LLC-Muscat_Muscat_Governorate.html
383,Discover the South & Wadi Shab,Full-day Tours,6+ hours,$167.23,per adult,Free cancellation,By Pink Stone Travel & Tourism LLC,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d19067152-Reviews-Pink_Stone_Travel_Tourism_LLC-Muscat_Muscat_Governorate.html
384,Nizwa Full Day Tour,Full-day Tours,6+ hours,$142.27,per adult,Free cancellation,By Pink Stone Travel & Tourism LLC,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d19067152-Reviews-Pink_Stone_Travel_Tourism_LLC-Muscat_Muscat_Governorate.html
385,Nakhal Hotspring and Wakan Village Private Full Day Tour,Adventure Tours,6+ hours,$173.60,per adult,Free cancellation,By Star Tours Oman,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d14046842-Reviews-Star_Tours_Oman-Muscat_Muscat_Governorate.html
386,Hiking Tiwi to Wadi Bani Khalid,,2 days,$260.00,per adult,Free cancellation,By GET - Outdoors Oman,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g6611275-d23195570-Reviews-GET_Outdoors_Oman-As_Sifah_Muscat_Governorate.html
387,Wahiba Sands-Wadi Bani Khalid Full day Oman Adventure,,1–8 hours,$203.65,per adult,Free cancellation,By Majan Views - Oman Adventure Tour,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g3181692-d18852371-Reviews-Majan_Views_Oman_Adventure_Tour-Seeb_Muscat_Governorate.html
388,Private Transfer from Muscat Airport (MCT) to Safari Hotel,,1–2 hours,$304.34,per group,Free cancellation,By Airport Transfer Services in Oman,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d20481797-Reviews-Airport_Transfer_Services_in_Oman-Muscat_Muscat_Governorate.html
389,Nakhl Rustaq (Muscat tours):Oman Shore excursions,Bus Tours,7–8 hours,$200.00,per adult,Free cancellation,By Oman Day Tours,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d4481238-Reviews-Oman_Day_Tours-Muscat_Muscat_Governorate.html
390,Grand canyon camping trip!,Full-day Tours,18–20 hours,$450.00,per group,Free cancellation,By Primeway Tours,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d19903877-Reviews-Primeway_Tours-Muscat_Muscat_Governorate.html
391,"Oman Grand Canyon, Jebel Shams & Nizwa Full Day Tour",Full-day Tours,6+ hours,$208.83,per adult,Free cancellation,By Pink Stone Travel & Tourism LLC,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d19067152-Reviews-Pink_Stone_Travel_Tourism_LLC-Muscat_Muscat_Governorate.html
392,"Day Trip To Misfat Al Abreyeen,Wadi Ghul, Jabal Shams (The Grand Canyon of Oman)",Full-day Tours,8–9 hours,$220.00,per adult,Free cancellation,By Discover Mazoon Tours Oman,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d15840326-Reviews-Discover_Mazoon_Tours_Oman-Muscat_Muscat_Governorate.html
393,Nizwa full day ( time of a day ),Full-day Tours,7–8 hours,$200.00,per adult,Free cancellation,By Oman Day Tours,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d4481238-Reviews-Oman_Day_Tours-Muscat_Muscat_Governorate.html
394,Group tour in the city - Muscat,Bus Tours,4 hours,$746.67,per adult,Free cancellation,By Taxi Oman Tours,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d18844559-Reviews-Taxi_Oman_Tours-Muscat_Muscat_Governorate.html
395,Beach day use :Sea splash and sun worship Island:,Day Cruises,5 hours,$348.00,per group,Free cancellation,By Oman Day Tours,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d4481238-Reviews-Oman_Day_Tours-Muscat_Muscat_Governorate.html
396,"Combination Tour, Dolphin + Snorkeling 10.00 - 13.00",,3 hours,$76.93,per adult,Free cancellation,By Extra Divers Qantab,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d8005545-Reviews-Extra_Divers_Qantab-Muscat_Muscat_Governorate.html
397,Dolphin Watching tour,,2 hours,$53.00,per adult,Free cancellation,By Extra Divers Qantab,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d8005545-Reviews-Extra_Divers_Qantab-Muscat_Muscat_Governorate.html
398,Introductory Dive,,3 hours,$156.93,per adult,Free cancellation,By Extra Divers Qantab,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d8005545-Reviews-Extra_Divers_Qantab-Muscat_Muscat_Governorate.html
399,Snorkeling in Turtle bay,Water Tours,2 hours,$56.54,per adult,Free cancellation,By Extra Divers Qantab,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d8005545-Reviews-Extra_Divers_Qantab-Muscat_Muscat_Governorate.html
400,"Scuba, Snorkeling, Boat tour, and Camping in Daymaniyat Islands",,4 hours,$85.00,per adult,Free cancellation,By Global Scuba,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d2149443-Reviews-Global_Scuba-Muscat_Muscat_Governorate.html
401,8 Days 7 Nights Customize Classic Tour,Multi-day Tours,,"$12,490.67",per group,Free cancellation,By Charm of Nature Tourism Oman,Muscat,Oman,https://www.tripadvisor.com/Attraction_Review-g1940497-d15021552-Reviews-Charm_of_Nature_Tourism_Oman-Muscat_Muscat_Governorate.html
402,,1,15,,,,,Muscat,Oman,
