,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
12,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/0d/83/caption.jpg?w=500&h=400&s=1,"360º Barcelona E-Bike Tour, Montjuic Cable Car and Boat Cruise",E-Bike Tours,3 hours,$67.87,per adult,Free cancellation,By We Barcelona,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d3366811-Reviews-We_Barcelona-Barcelona_Catalonia.html
13,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cc/37/00/caption.jpg?w=500&h=400&s=1,"Salvador Dali Museum, Port Lligat and Cadaques Small Group tour from Barcelona",Bus Tours,6+ hours,$109.38,per adult,Free cancellation,By Explore Catalunya,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d1602326-Reviews-Explore_Catalunya-Barcelona_Catalonia.html
14,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/52/66/a1/caption.jpg?w=500&h=400&s=1,Hot Air Balloon Flights Around Barcelona,Adventure Tours,5 hours,$196.49,per adult,Free cancellation,By Globubolg,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g670666-d2218953-Reviews-Globubolg-Granollers_Catalonia.html
15,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/6a/40/caption.jpg?w=500&h=400&s=1,Tarragona and Sitges Tour with Small Group and Hotel Pick Up,Bus Tours,6+ hours,$109.38,per adult,Free cancellation,By In Out Barcelona Tours,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d7365281-Reviews-In_Out_Barcelona_Tours-Barcelona_Catalonia.html
16,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/5d/9b/caption.jpg?w=500&h=400&s=1,Montserrat Half Day Experience from Barcelona,Bus Tours,5 hours,$73.54,per adult,Free cancellation,By Barcelona Local Experiences,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d7763839-Reviews-Barcelona_Local_Experiences-Barcelona_Catalonia.html
17,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/14/76/caption.jpg?w=500&h=400&s=1,"3-hour Barcelona, Montjuic Hill, and Gothic Quarter E-Bike Tour",E-Bike Tours,3 hours,$44.12,per adult,Free cancellation,By BeBike Tours,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d12698722-Reviews-BeBike_Tours-Barcelona_Catalonia.html
18,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/55/cc/25/caption.jpg?w=500&h=400&s=1,Gothic Quarter's deepest secrets & Sangria,Walking Tours,3 hours,$55.44,per adult,Free cancellation,By Volarte Tours,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d14015940-Reviews-Volarte_Tours-Barcelona_Catalonia.html
19,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/03/47/caption.jpg?w=500&h=400&s=1,Montserrat Monastery Visit & Natural Park Hiking with Railway from Barcelona,Adventure Tours,5–6 hours,$64.48,per adult,Free cancellation,By We Barcelona,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d3366811-Reviews-We_Barcelona-Barcelona_Catalonia.html
20,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/64/a2/1a/caption.jpg?w=500&h=400&s=1,Barcelona Sailing Cruise with Light Snacks and Open Bar,Sailing,2 hours,$55.44,per adult,Free cancellation,By Sea Barcelona,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d12187651-Reviews-Sea_Barcelona-Barcelona_Catalonia.html
21,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7e/cb/9b/caption.jpg?w=500&h=400&s=1,"""Gran Gala Flamenco"" at: PALAU DE LA MÚSICA or POLIORAMA THEATRE",Shows,1–2 hours,$40.73,per adult,Free cancellation,By Barcelona y Flamenco,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d2352770-Reviews-Barcelona_y_Flamenco-Barcelona_Catalonia.html
