,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
101,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/18/aa/caption.jpg?w=500&h=400&s=1,Private Full-Day Sightseeing Tour of Mumbai with Ferry ride,Bus Tours,5–9 hours,$93.34,per adult,Free cancellation,By India Magic Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d3421600-Reviews-India_Magic_Tours-Mumbai_Maharashtra.html
102,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/de/84/c0/caption.jpg?w=500&h=400&s=1,The Famous Bollywood Tour of Mumbai,Bus Tours,4–5 hours,$87.53,per adult,Free cancellation,By Magical Mumbai Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d10239231-Reviews-Magical_Mumbai_Tours-Mumbai_Maharashtra.html
103,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/66/22/1e/caption.jpg?w=500&h=400&s=1,Private Amazing Museums of Mumbai Tour,Bus Tours,3–4 hours,$79.00,per adult,Free cancellation,By City Tours India Mumbai,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d19344534-Reviews-City_Tours_India_Mumbai-Mumbai_Maharashtra.html
104,,,1,4,,,6,,Mumbai,India,
105,,,,,,,,Clear all filters,Mumbai,India,
106,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/a6/82/caption.jpg?w=500&h=400&s=1,"Camping at Kalote Lake, Lonavala",,2 days,$25.53,per adult,Free cancellation,By The Great Next,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d19415293-Reviews-The_Great_Next-Mumbai_Maharashtra.html
107,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9d/a5/be/caption.jpg?w=500&h=400&s=1,Mumbai Dharavi Slum Walking Tour,Private and Luxury,3–4 hours,$15.55,per adult,,By OTN Experiences India,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d20155187-Reviews-OTN_Experiences_India-Mumbai_Maharashtra.html
108,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/0d/6f/caption.jpg?w=500&h=400&s=1,Mumbai Airport Transfer,,20–60 minutes,$12.00,per adult,Free cancellation,By TaxiBazaar,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g1062901-d12885965-Reviews-TaxiBazaar-Ghaziabad_Ghaziabad_District_Uttar_Pradesh.html
109,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/8f/c5/78/caption.jpg?w=500&h=400&s=1,Mumbai's historical architecture: An audio walk of the city's greatest buildings,Walking Tours,45–60 minutes,$5.40,per adult,,By VoiceMap Mumbai,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d21129827-Reviews-VoiceMap_Mumbai-Mumbai_Maharashtra.html
110,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/af/5d/a4/caption.jpg?w=500&h=400&s=1,Dharavi Slum Tour,Walking Tours,2 hours,$16.00,per adult,Free cancellation,By Dream City Tours & Travels,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d12287440-Reviews-Dream_City_Tours_Travels-Mumbai_Maharashtra.html
