,Attraction Name,Attraction Type,City,Country
393,Kurimanzutto,Art Galleries,Mexico City,Mexico
394,Estatua Ecuestre de Carlos IV,Religious Sites • Monuments & Statues,Mexico City,Mexico
395,Iglesia de Santa Teresa La Nueva,Religious Sites,Mexico City,Mexico
396,Casa de la Malinche,Historic Sites,Mexico City,Mexico
397,El Museo Palacio de Valparaiso,Speciality Museums,Mexico City,Mexico
398,Exposicion EL Miedo,Speciality Museums,Mexico City,Mexico
399,Alberca Olimpica Francisco Marquez,Sports Complexes,Mexico City,Mexico
400,Museo de Geologia del Instituto Politecnico Nacional,Science Museums,Mexico City,Mexico
401,El Sagrario,Religious Sites,Mexico City,Mexico
402,Plaza de los Arcangeles,Points of Interest & Landmarks,Mexico City,Mexico
403,,1,Mexico City,Mexico
404,Parque de la Ciudadela,Points of Interest & Landmarks,Mexico City,Mexico
405,Monumento a Cuauhtemoc,Religious Sites • Monuments & Statues,Mexico City,Mexico
406,Parroquia de San Bernardino de Siena,Religious Sites,Mexico City,Mexico
407,Parque Arboledas,Parks,Mexico City,Mexico
408,Parque Frida Kalho,Parks,Mexico City,Mexico
409,Centro Cultural Jose Marti,Theaters,Mexico City,Mexico
410,Plaza Santos Degollado,Points of Interest & Landmarks,Mexico City,Mexico
411,Vive Latino,Music Festivals,Mexico City,Mexico
412,Expo Santa Fe,Convention Centers,Mexico City,Mexico
413,Fraccionamiento Hipodromo-Condesa,Historic Sites,Mexico City,Mexico
414,Parque Tezontle,Shopping Malls,Mexico City,Mexico
415,Museo Interactivo del Medio Ambiente,Speciality Museums,Mexico City,Mexico
416,Centro Cultural Del Bosque,Theaters,Mexico City,Mexico
417,Monumento a Jose de San Martin,Monuments & Statues,Mexico City,Mexico
418,Foro Viena,Theaters,Mexico City,Mexico
419,Centro Cultural Fred Roldan,Theaters,Mexico City,Mexico
420,Teatro Enrique Lizalde,Theaters,Mexico City,Mexico
421,Centro de Educacion Ambiental Ecoguardas,Parks,Mexico City,Mexico
422,Ruth Lechuga Museum and Home,Speciality Museums,Mexico City,Mexico
423,La Enseñanza,Historic Sites • Architectural Buildings,Mexico City,Mexico
424,MUPE Museo Del Perfume,Speciality Museums,Mexico City,Mexico
425,Casa Museo de Luis Bunuel,Speciality Museums,Mexico City,Mexico
426,Parque Sierra de Nanchititla,Mountains,Mexico City,Mexico
427,Edificio El Moro,Architectural Buildings,Mexico City,Mexico
428,Antigua Parroquia De Indios,Points of Interest & Landmarks,Mexico City,Mexico
429,Museo Historico Naval de la Ciudad de Mexico,Military Museums,Mexico City,Mexico
430,Teatro El Telon de Asfalto,Theaters,Mexico City,Mexico
431,Tianguis de Antiguedades,Flea & Street Markets,Mexico City,Mexico
432,Pasaje America,Flea & Street Markets,Mexico City,Mexico
433,Iglesia de San Cosme y San Damián,Churches & Cathedrals,Mexico City,Mexico
434,,1,Mexico City,Mexico
435,Glorieta Cuitlahuac,Religious Sites • Monuments & Statues,Mexico City,Mexico
436,Monumentos de Chimalhuacan,Monuments & Statues,Mexico City,Mexico
437,Templo de Santa Catalina de Siena,Architectural Buildings,Mexico City,Mexico
438,"MUBO, Museo Interactivo de la Bolsa Mexicana de Valores",Speciality Museums • History Museums,Mexico City,Mexico
439,Parroquia de los Santos Apostoles Felipe y Santiago,Religious Sites • Churches & Cathedrals,Mexico City,Mexico
440,Parque Allende,Points of Interest & Landmarks,Mexico City,Mexico
441,Pico del Aguila,Mountains,Mexico City,Mexico
442,Plaza Girasoles,Shopping Malls,Mexico City,Mexico
443,Jardín de la Triple Alianza,Parks,Mexico City,Mexico
444,Levita - Centro de Escalada,Sports Complexes,Mexico City,Mexico
445,Parroquia de San Agustín de las Cuevas,Historic Sites • Religious Sites,Mexico City,Mexico
446,Sitio Arqueologico de Chapultepec,Ancient Ruins,Mexico City,Mexico
447,Iglesia de Balvanera,Religious Sites,Mexico City,Mexico
448,Templo Expiatorio a Cristo Rey,Points of Interest & Landmarks • Religious Sites,Mexico City,Mexico
449,Jump-In,Playgrounds,Mexico City,Mexico
450,Iglesia Evangélica Luterana,Churches & Cathedrals,Mexico City,Mexico
451,Biblioteca Nacional de México,Points of Interest & Landmarks • Universities & Schools,Mexico City,Mexico
452,Reloj Otomano,Points of Interest & Landmarks,Mexico City,Mexico
453,Monumento a Cristobal Colón,Religious Sites • Monuments & Statues,Mexico City,Mexico
454,Galería de Historia,Speciality Museums,Mexico City,Mexico
455,Parroquia de San Josemaría Escriva,Ancient Ruins • Churches & Cathedrals,Mexico City,Mexico
456,Adamanta Bouldering,Sports Complexes,Mexico City,Mexico
457,Cursos Anuales de Verano en Educación Ambiental para Niños,Educational sites,Mexico City,Mexico
458,Carrillón Guadalupano,Points of Interest & Landmarks,Mexico City,Mexico
459,Parque Acuatico Vito Spa,Water Parks,Mexico City,Mexico
460,Plaza Centenario,Points of Interest & Landmarks,Mexico City,Mexico
461,Salon de la Plastica Mexicana,Art Galleries • Art Museums,Mexico City,Mexico
462,Jardin de Santiago,Parks • Playgrounds,Mexico City,Mexico
463,Terminal de Autobuses de Pasajeros de Oriente,Points of Interest & Landmarks,Mexico City,Mexico
464,Galería Oscar Román,Art Galleries,Mexico City,Mexico
465,,1,Mexico City,Mexico
466,Church Of La Esnsenanza,Churches & Cathedrals,Mexico City,Mexico
467,Museo Capilla Alfonsina,Speciality Museums,Mexico City,Mexico
468,Archivo,Points of Interest & Landmarks,Mexico City,Mexico
469,"Nuestra Señora del Carmen ""The Sabatina""",Points of Interest & Landmarks • Churches & Cathedrals,Mexico City,Mexico
470,Plaza Madero,Shopping Malls,Mexico City,Mexico
471,Museo del Calzado,Speciality Museums,Mexico City,Mexico
472,Conjunto San Ildefonso,History Museums,Mexico City,Mexico
473,Reloj Chino de Bucareli,Points of Interest & Landmarks,Mexico City,Mexico
474,San Antonio Panzacola,Religious Sites,Mexico City,Mexico
475,The Mood Collector,Art Galleries,Mexico City,Mexico
476,Museo de Marionetas Alfin,Speciality Museums,Mexico City,Mexico
477,Mercado de Xochimilco,Flea & Street Markets • Farmers Markets,Mexico City,Mexico
478,Pinacoteca Virreinal de San Diego,Speciality Museums,Mexico City,Mexico
479,Templo de Corpus Christi,Religious Sites • Churches & Cathedrals,Mexico City,Mexico
480,Museo Arqueológico de Azcapotzalco,Speciality Museums • History Museums,Mexico City,Mexico
481,Camino Real de Tierra Adentro,Historic Sites,Mexico City,Mexico
482,Plaza de Santa Veracruz,Parks • Playgrounds,Mexico City,Mexico
483,AGO Projects,Art Galleries,Mexico City,Mexico
484,Viriathus,Art Galleries • Antique Shops,Mexico City,Mexico
485,Teatro Jorge Negrete,Theaters,Mexico City,Mexico
486,Museo Casa del Poeta Ramon Lopez Velarde,Speciality Museums,Mexico City,Mexico
487,Centro Cultural Helenico,Theaters • Civic Centres,Mexico City,Mexico
488,Museo Comite Olimpico,Speciality Museums,Mexico City,Mexico
489,Centro de Cultura Digital,Art Museums,Mexico City,Mexico
490,Ex Old Customs,Architectural Buildings,Mexico City,Mexico
491,Plaza Romita,Points of Interest & Landmarks,Mexico City,Mexico
492,Capilla de la Concepción,Religious Sites,Mexico City,Mexico
493,Canales de Xochimilco,Bodies of Water,Mexico City,Mexico
494,Monumento a los Indios Verdes,Monuments & Statues,Mexico City,Mexico
495,Catedral Ortodoxa Antioqueña,Churches & Cathedrals,Mexico City,Mexico
496,,1,Mexico City,Mexico
