,Attraction Name,Attraction Type,City,Country
157,Auditorium - Parco della Musica,Theaters,Rome,Itly
158,Palazzo Brancaccio,Points of Interest & Landmarks • Architectural Buildings,Rome,Itly
159,Gelateria La Gradisca,Other Food & Drink,Rome,Itly
160,Nasoni - Fontanelle Pubbliche,Points of Interest & Landmarks,Rome,Itly
161,Via Nazionale,Points of Interest & Landmarks • Scenic Walking Areas,Rome,Itly
162,Santi Giovanni e Paolo,Religious Sites • Churches & Cathedrals,Rome,Itly
163,,1,Rome,Itly
164,Museo di Roma,Speciality Museums,Rome,Itly
165,Manger Une Bonne Glace,Other Food & Drink,Rome,Itly
166,Galleria Sciarra,Architectural Buildings,Rome,Itly
167,Palazzo Santa Chiara,Theaters • Convention Centers,Rome,Itly
168,Santi Apostoli,Points of Interest & Landmarks,Rome,Itly
169,Vicus Caprarius – the City of Water,Ancient Ruins,Rome,Itly
170,Piazza Barberini,Points of Interest & Landmarks,Rome,Itly
171,Fountain of Neptune,Fountains,Rome,Itly
172,Basilica Santa Francesca Romana,Churches & Cathedrals,Rome,Itly
173,The Club - Piscina delle Rose,Sports Complexes,Rome,Itly
174,Catacombe SS. Marcellino e Pietro - Mausoleo di S. Elena,Ancient Ruins • Cemeteries,Rome,Itly
175,Silvano Toti Globe Theatre Roma,Theaters,Rome,Itly
176,Lupa Romana,Monuments & Statues,Rome,Itly
177,Via Veneto,Historic Walking Areas,Rome,Itly
178,Santo Spirito in Sassia Church,Churches & Cathedrals,Rome,Itly
179,Porta Portese,Flea & Street Markets,Rome,Itly
180,Obelisco del Foro Italico,Monuments & Statues,Rome,Itly
181,Castelli Romani,Neighborhoods,Rome,Itly
182,S.Maria in Vallicella,Historic Sites • Religious Sites,Rome,Itly
183,Museo Pietro Canonica,Art Museums,Rome,Itly
184,Piazza Farnese,Points of Interest & Landmarks • Fountains,Rome,Itly
185,Ponte Sisto,Bridges,Rome,Itly
186,Biblioteca Angelica,Libraries,Rome,Itly
187,Il Presepe dei Netturbini,Historic Sites,Rome,Itly
188,Basilica Parrochiale San Lorenzo in Lucina,Churches & Cathedrals,Rome,Itly
189,Cimitero Monumentale del Verano,Cemeteries,Rome,Itly
190,Passeggiata del Gianicolo,Scenic Walking Areas,Rome,Itly
191,Basilica di San Crisogono,Churches & Cathedrals,Rome,Itly
192,Sant Agnese fuori le Mura,Historic Sites • Points of Interest & Landmarks,Rome,Itly
193,Il Fantastico Mondo del Fantastico,Amusement & Theme Parks,Rome,Itly
194,,1,Rome,Itly
195,,1,Rome,Itly
196,Roman Walls,Historic Sites • Ancient Ruins,Rome,Itly
197,Monumento a Garibaldi,Monuments & Statues,Rome,Itly
198,Piazza Vittorio Emanuele II,Points of Interest & Landmarks,Rome,Itly
199,Gasometro,Points of Interest & Landmarks,Rome,Itly
200,Palazzo delle Esposizioni,Art Galleries • Architectural Buildings,Rome,Itly
201,TuliPark,Points of Interest & Landmarks • Farms,Rome,Itly
202,Museo Condominiale di Tor Marancia,Speciality Museums • Art Museums,Rome,Itly
